ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-3.0423,-1.3303,5.9996,0.3312,0.3918,9.7932,1.26,41.7,24.78,235.56,76.39,142.32,42.322926,-83.47891,551.61,684.2385450032972,5.98,9.677419,350.4,18 / 20,38231,2017-04-02 18:02:48:226
-3.0423,-1.3303,5.9996,0.3312,0.3918,9.7932,1.26,41.7,24.78,235.56,76.39,142.32,42.322926,-83.47891,551.61,684.2385450032972,5.98,9.677419,350.4,18 / 20,38232,2017-04-02 18:02:48:227
-3.0423,-1.3303,5.9996,0.3312,0.3918,9.7932,1.26,41.7,24.78,235.56,76.39,142.32,42.322926,-83.47891,551.61,684.2385450032972,5.98,9.677419,350.4,18 / 20,38233,2017-04-02 18:02:48:228
-3.0423,-1.3303,5.9996,0.3312,0.3918,9.7932,1.26,41.7,24.78,235.56,76.39,142.32,42.322926,-83.47891,551.61,684.2385450032972,5.98,9.677419,350.4,18 / 20,38234,2017-04-02 18:02:48:229
-1.2413,-3.9861,0.2334,-0.2907,-0.6235,9.7825,2.28,45.72,21.96,295.11,82.85,73.19,42.322945,-83.47891,548.39,684.2385450032972,5.98,9.677419,358.3,18 / 20,38327,2017-04-02 18:02:48:322
3.534,12.6136,18.3269,0.2651,-0.4916,9.7907,1.44,45.48,19.02,242.96,79.77,136.67,42.322945,-83.47891,548.39,684.2385450032972,5.98,9.677419,358.3,18 / 20,38431,2017-04-02 18:02:48:426
3.4269,-3.2886,4.811,0.5143,0.8481,9.7563,-0.36,46.56,16.62,34.89,74.4,-59.37,42.322945,-83.47891,548.39,684.2385450032972,5.98,9.677419,358.3,18 / 20,38527,2017-04-02 18:02:48:522
1.8601,-6.778,14.3511,-0.3864,-1.0946,9.7377,-7.5,46.98,12.96,39.52,69.19,-56.97,42.322945,-83.47891,548.39,684.2385450032972,5.98,9.677419,358.3,18 / 20,38687,2017-04-02 18:02:48:682
-2.4334,-5.0832,0.5085,-1.9857,-6.1103,7.4089,-12.48,46.38,11.16,39.52,69.19,-56.97,42.322945,-83.47891,548.39,684.2385450032972,5.98,9.677419,358.3,18 / 20,38727,2017-04-02 18:02:48:722
3.3594,-0.1075,6.0218,0.8273,-0.3108,9.7667,-9.06,43.8,18.0,293.68,68.4,167.76,42.322945,-83.47891,548.39,684.2385450032972,5.98,9.677419,358.3,18 / 20,38827,2017-04-02 18:02:48:822
3.3594,-0.1075,6.0218,0.8273,-0.3108,9.7667,-9.06,43.8,18.0,293.68,68.4,167.76,42.322945,-83.47891,548.39,684.2385450032972,5.98,9.677419,358.3,18 / 20,38944,2017-04-02 18:02:48:939
3.3594,-0.1075,6.0218,0.8273,-0.3108,9.7667,-9.06,43.8,18.0,293.68,68.4,167.76,42.322945,-83.47891,548.39,684.2385450032972,5.98,9.677419,358.3,18 / 20,38945,2017-04-02 18:02:48:940
3.3594,-0.1075,6.0218,0.8273,-0.3108,9.7667,-9.06,43.8,18.0,293.68,68.4,167.76,42.322945,-83.47891,548.39,684.2385450032972,5.98,9.677419,358.3,18 / 20,38946,2017-04-02 18:02:48:941
3.3594,-0.1075,6.0218,0.8273,-0.3108,9.7667,-9.06,43.8,18.0,293.68,68.4,167.76,42.322945,-83.47891,548.39,684.2385450032972,5.98,9.677419,358.3,18 / 20,38951,2017-04-02 18:02:48:946
9.6519,-3.1392,7.1641,3.7541,1.4121,8.9489,-3.0,47.46,19.08,37.71,81.43,-41.35,42.32296,-83.47892,548.39,684.2385450032972,5.47,9.677419,339.5,18 / 20,39039,2017-04-02 18:02:49:034
3.5185,-7.68,6.6675,0.3108,-0.4365,9.792,-7.44,48.18,12.54,44.6,70.67,-65.6,42.32296,-83.47892,548.39,684.2385450032972,5.47,9.677419,339.5,18 / 20,39270,2017-04-02 18:02:49:265
3.5185,-7.68,6.6675,0.3108,-0.4365,9.792,-7.44,48.18,12.54,44.6,70.67,-65.6,42.32296,-83.47892,548.39,684.2385450032972,5.47,9.677419,339.5,18 / 20,39271,2017-04-02 18:02:49:266
3.5185,-7.68,6.6675,0.3108,-0.4365,9.792,-7.44,48.18,12.54,44.6,70.67,-65.6,42.32296,-83.47892,548.39,684.2385450032972,5.47,9.677419,339.5,18 / 20,39272,2017-04-02 18:02:49:267
3.5185,-7.68,6.6675,0.3108,-0.4365,9.792,-7.44,48.18,12.54,44.6,70.67,-65.6,42.32296,-83.47892,548.39,684.2385450032972,5.47,9.677419,339.5,18 / 20,39273,2017-04-02 18:02:49:268
3.5185,-7.68,6.6675,0.3108,-0.4365,9.792,-7.44,48.18,12.54,44.6,70.67,-65.6,42.32296,-83.47892,548.39,684.2385450032972,5.47,9.677419,339.5,18 / 20,39277,2017-04-02 18:02:49:272
3.5185,-7.68,6.6675,0.3108,-0.4365,9.792,-7.44,48.18,12.54,44.6,70.67,-65.6,42.32296,-83.47892,548.39,684.2385450032972,5.47,9.677419,339.5,18 / 20,39279,2017-04-02 18:02:49:274
3.5185,-7.68,6.6675,0.3108,-0.4365,9.792,-7.44,48.18,12.54,44.6,70.67,-65.6,42.32296,-83.47892,548.39,684.2385450032972,5.47,9.677419,339.5,18 / 20,39280,2017-04-02 18:02:49:275
3.5185,-7.68,6.6675,0.3108,-0.4365,9.792,-7.44,48.18,12.54,44.6,70.67,-65.6,42.32297,-83.47892,548.39,684.2385450032972,5.54,9.677419,353.0,18 / 20,39285,2017-04-02 18:02:49:280
3.5185,-7.68,6.6675,0.3108,-0.4365,9.792,-7.44,48.18,12.54,44.6,70.67,-65.6,42.32297,-83.47892,548.39,684.2385450032972,5.54,9.677419,353.0,18 / 20,39286,2017-04-02 18:02:49:281
-3.2807,-3.1186,18.3645,-0.6613,-1.8947,9.5991,-7.98,48.12,12.6,64.66,78.98,-66.11,42.32297,-83.47892,548.39,684.2385450032972,5.54,9.677419,353.0,18 / 20,39358,2017-04-02 18:02:49:353
-1.5758,3.0924,5.964,-0.0165,0.8285,9.7715,-13.08,45.06,14.82,290.43,67.36,170.17,42.32297,-83.47892,548.39,684.2385450032972,5.54,9.677419,353.0,18 / 20,39505,2017-04-02 18:02:49:500
2.6774,-0.3797,-0.2344,0.1613,0.3106,9.8004,-4.92,40.56,28.02,290.43,67.36,170.17,42.32297,-83.47892,548.39,684.2385450032972,5.54,9.677419,353.0,18 / 20,39558,2017-04-02 18:02:49:553
1.1374,10.2303,18.0671,-0.4298,0.5275,9.783,-6.78,42.18,24.54,268.59,71.31,135.78,42.32297,-83.47892,548.39,684.2385450032972,5.54,9.677419,353.0,18 / 20,39658,2017-04-02 18:02:49:653
-3.1336,-7.2046,18.4753,-0.4362,1.235,9.7188,-5.28,45.0,22.2,302.06,66.92,112.82,42.32297,-83.47892,548.39,684.2385450032972,5.54,9.677419,353.0,18 / 20,39758,2017-04-02 18:02:49:753
0.8739,2.2683,7.475,1.027,0.4115,9.744,1.32,45.96,21.96,277.36,71.89,122.28,42.32297,-83.47892,548.39,684.2385450032972,5.54,9.677419,353.0,18 / 20,39858,2017-04-02 18:02:49:853
-2.221,-2.5933,0.2601,-0.2187,-0.0517,9.8041,0.54,45.6,22.44,298.08,81.93,74.19,42.32297,-83.47892,548.39,684.2385450032972,5.54,9.677419,353.0,18 / 20,39958,2017-04-02 18:02:49:953
6.0218,12.9678,19.9575,0.4172,-0.4087,9.7892,-1.38,48.72,17.28,290.04,84.08,89.49,42.32297,-83.47892,548.39,684.2385450032972,5.54,9.677419,353.0,18 / 20,40058,2017-04-02 18:02:50:053
0.6212,-3.7759,0.0608,0.8875,0.4359,9.7567,-2.22,49.08,14.52,12.74,74.74,-18.97,42.32297,-83.47892,548.39,684.2385450032972,5.54,9.677419,353.0,18 / 20,40158,2017-04-02 18:02:50:153
-0.9331,-8.9759,9.2171,-0.519,-5.1561,8.3256,-7.62,49.08,9.12,27.28,71.52,-40.9,42.32299,-83.47891,548.39,684.2385450032972,6.73,9.677419,358.7,18 / 20,40259,2017-04-02 18:02:50:254
1.9621,-0.7975,3.6025,0.0182,-0.1122,9.806,-7.74,45.12,19.5,279.45,66.43,165.23,42.32299,-83.47891,548.39,684.2385450032972,6.73,9.677419,358.7,18 / 20,40358,2017-04-02 18:02:50:353
-0.1233,2.2626,3.0642,0.5076,0.822,9.7589,-4.38,42.18,28.38,226.19,68.86,171.26,42.32299,-83.47891,548.39,684.2385450032972,6.73,9.677419,358.7,18 / 20,40458,2017-04-02 18:02:50:453
1.2034,4.6639,12.9754,0.0256,0.7825,9.7753,-6.12,45.9,22.92,296.73,69.89,115.06,42.32299,-83.47891,548.39,684.2385450032972,6.73,9.677419,358.7,18 / 20,40558,2017-04-02 18:02:50:553
-0.2444,-4.2719,11.7833,-0.4727,0.0275,9.7952,-3.06,47.76,21.0,315.67,63.1,100.28,42.32299,-83.47891,548.39,684.2385450032972,6.73,9.677419,358.7,18 / 20,40658,2017-04-02 18:02:50:653
8.1128,5.6563,10.9593,1.2625,-0.7868,9.6931,2.28,46.14,22.32,269.97,75.3,117.96,42.32299,-83.47891,548.39,684.2385450032972,6.73,9.677419,358.7,18 / 20,40759,2017-04-02 18:02:50:754
0.2422,-3.8907,-0.6061,0.0906,-0.2143,9.8039,1.02,44.64,23.4,280.44,81.18,91.23,42.32299,-83.47891,548.39,684.2385450032972,6.73,9.677419,358.7,18 / 20,40858,2017-04-02 18:02:50:853
4.1446,10.991,4.4332,0.7795,-0.5767,9.7586,0.54,46.98,19.5,189.06,84.05,170.32,42.32299,-83.47891,548.39,684.2385450032972,6.73,9.677419,358.7,18 / 20,40958,2017-04-02 18:02:50:953
15.716,-10.779,20.0522,0.3917,1.0855,9.7385,-0.9,48.9,15.54,37.73,80.71,-53.98,42.32299,-83.47891,548.39,684.2385450032972,6.73,9.677419,358.7,18 / 20,41058,2017-04-02 18:02:51:053
0.8089,-6.3265,14.1964,0.2946,-1.8372,9.6285,-7.8,49.08,9.42,27.88,69.14,-54.0,42.32299,-83.47891,548.39,684.2385450032972,6.73,9.677419,358.7,18 / 20,41159,2017-04-02 18:02:51:154
-1.3498,2.7472,7.143,-0.0781,0.6757,9.783,-10.56,47.04,14.94,274.55,70.78,-177.21,42.323006,-83.47892,548.39,684.2385450032972,5.51,9.677419,350.4,18 / 20,41258,2017-04-02 18:02:51:253
0.3009,1.1081,2.0497,0.3301,0.203,9.799,-3.42,42.78,27.24,236.08,70.27,168.89,42.323006,-83.47892,548.39,684.2385450032972,5.51,9.677419,350.4,18 / 20,41358,2017-04-02 18:02:51:353
-3.5708,12.7702,14.8653,-0.228,0.1908,9.8021,-4.02,42.78,26.34,246.11,76.95,143.37,42.323006,-83.47892,548.39,684.2385450032972,5.51,9.677419,350.4,18 / 20,41457,2017-04-02 18:02:51:452
-4.6189,-2.5594,17.2903,-1.0699,1.4804,9.635,-5.22,43.8,22.8,287.96,74.76,112.8,42.323006,-83.47892,548.39,684.2385450032972,5.51,9.677419,350.4,18 / 20,41558,2017-04-02 18:02:51:553
3.6118,-2.7278,10.5918,0.8896,-1.0374,9.7109,-0.66,44.76,20.58,289.71,73.25,109.33,42.323006,-83.47892,548.39,684.2385450032972,5.51,9.677419,350.4,18 / 20,41658,2017-04-02 18:02:51:653
-3.8732,-2.0975,3.2208,0.5008,0.4158,9.785,2.16,45.6,21.42,274.01,79.45,104.38,42.323006,-83.47892,548.39,684.2385450032972,5.51,9.677419,350.4,18 / 20,41759,2017-04-02 18:02:51:754
4.3086,8.6127,2.5496,0.3791,-0.2987,9.7948,2.04,46.26,20.04,251.39,80.69,123.91,42.323006,-83.47892,548.39,684.2385450032972,5.51,9.677419,350.4,18 / 20,41858,2017-04-02 18:02:51:853
7.7116,13.6381,6.2508,1.676,1.7564,9.5014,2.34,48.12,16.26,241.1,85.8,122.23,42.323006,-83.47892,548.39,684.2385450032972,5.51,9.677419,350.4,18 / 20,41958,2017-04-02 18:02:51:953
3.5317,-6.1175,13.1306,0.8338,0.1231,9.7704,-1.44,49.44,9.78,24.09,77.57,-49.51,42.323006,-83.47892,548.39,684.2385450032972,5.51,9.677419,350.4,18 / 20,42058,2017-04-02 18:02:52:053
0.0935,4.5249,9.1887,0.4745,0.8311,9.7598,-6.72,48.42,11.34,312.05,70.53,-171.36,42.323006,-83.47892,548.39,684.2385450032972,5.51,9.677419,350.4,18 / 20,42158,2017-04-02 18:02:52:153
2.0026,-0.396,2.3015,0.5563,0.9606,9.7436,-3.18,45.48,21.48,250.4,68.27,171.24,42.32302,-83.47893,548.39,684.2385450032972,6.34,9.677419,342.9,18 / 20,42257,2017-04-02 18:02:52:252
-10.8977,17.4869,16.3109,-1.1554,0.8409,9.702,-1.02,43.38,27.0,198.05,74.69,169.79,42.32302,-83.47893,548.39,684.2385450032972,6.34,9.677419,342.9,18 / 20,42358,2017-04-02 18:02:52:353
0.0711,-5.7356,17.8764,-1.2583,1.5571,9.6001,-1.68,43.32,24.36,306.3,62.25,101.35,42.32302,-83.47893,548.39,684.2385450032972,6.34,9.677419,342.9,18 / 20,42458,2017-04-02 18:02:52:453
5.0012,-4.767,14.6761,0.6065,-0.2362,9.785,2.1,42.72,24.18,273.74,71.25,118.49,42.32302,-83.47893,548.39,684.2385450032972,6.34,9.677419,342.9,18 / 20,42558,2017-04-02 18:02:52:553
-2.356,-3.6715,4.9827,1.1026,1.0876,9.6836,4.02,43.86,24.42,237.66,78.9,130.31,42.32302,-83.47893,548.39,684.2385450032972,6.34,9.677419,342.9,18 / 20,42658,2017-04-02 18:02:52:653
2.0242,-0.6532,0.9924,0.2887,-0.2825,9.7983,2.1,46.92,20.4,221.38,83.07,143.91,42.32302,-83.47893,548.39,684.2385450032972,6.34,9.677419,342.9,18 / 20,42758,2017-04-02 18:02:52:753
15.1133,4.2998,4.0879,0.3757,1.2028,9.7253,2.16,47.64,16.5,31.25,84.54,-45.81,42.32302,-83.47893,548.39,684.2385450032972,6.34,9.677419,342.9,18 / 20,42858,2017-04-02 18:02:52:853
4.5541,-5.8252,7.4363,1.5869,-0.6073,9.6583,-2.64,48.96,10.02,18.81,77.25,-37.76,42.32302,-83.47893,548.39,684.2385450032972,6.34,9.677419,342.9,18 / 20,42958,2017-04-02 18:02:52:953
-0.0112,-6.1579,6.4128,0.4362,-3.2327,9.2482,-6.0,48.18,13.86,302.93,69.26,179.61,42.32302,-83.47893,548.39,684.2385450032972,6.34,9.677419,342.9,18 / 20,43059,2017-04-02 18:02:53:054
2.6317,-0.5064,0.5907,0.3857,0.3352,9.7933,-0.06,44.34,24.54,205.26,69.89,171.24,42.32302,-83.47893,548.39,684.2385450032972,6.34,9.677419,342.9,18 / 20,43158,2017-04-02 18:02:53:153
-5.2259,2.6529,14.9499,-0.5805,0.1594,9.7881,1.5,43.38,27.9,189.87,76.58,167.86,42.32304,-83.478935,548.39,684.2385450032972,6.62,9.677419,336.6,18 / 20,43260,2017-04-02 18:02:53:255
-1.9881,-4.8386,19.8067,-2.0239,1.7538,9.4339,-0.6,44.7,24.48,302.63,64.84,103.03,42.32304,-83.478935,548.39,684.2385450032972,6.62,9.677419,336.6,18 / 20,43358,2017-04-02 18:02:53:353
4.6829,-5.1688,15.3841,0.5162,-0.3737,9.7859,4.92,43.92,24.12,273.01,70.32,120.19,42.32304,-83.478935,548.39,684.2385450032972,6.62,9.677419,336.6,18 / 20,43458,2017-04-02 18:02:53:453
-2.0924,-3.385,3.538,0.8602,0.8566,9.7312,6.54,43.5,25.02,224.86,76.83,138.58,42.32304,-83.478935,548.39,684.2385450032972,6.62,9.677419,336.6,18 / 20,43558,2017-04-02 18:02:53:553
2.7478,-1.909,1.0042,0.2868,-0.6173,9.783,4.26,44.64,23.16,192.32,80.61,161.82,42.32304,-83.478935,548.39,684.2385450032972,6.62,9.677419,336.6,18 / 20,43658,2017-04-02 18:02:53:653
6.9253,17.6946,3.8536,0.7514,1.724,9.6246,3.96,47.28,19.74,138.88,82.57,-160.72,42.32304,-83.478935,548.39,684.2385450032972,6.62,9.677419,336.6,18 / 20,43759,2017-04-02 18:02:53:754
2.8047,-3.299,5.5608,0.6978,0.4088,9.7732,-1.44,50.16,12.48,32.64,70.01,-77.47,42.32304,-83.478935,548.39,684.2385450032972,6.62,9.677419,336.6,18 / 20,43858,2017-04-02 18:02:53:853
6.506,-2.6186,6.4624,2.2898,-1.1719,9.4633,-6.0,48.24,14.34,29.26,72.13,-142.2,42.32304,-83.478935,548.39,684.2385450032972,6.62,9.677419,336.6,18 / 20,43958,2017-04-02 18:02:53:953
1.9917,0.9721,1.7648,0.8162,-0.4868,9.7605,-0.54,43.74,24.12,277.48,66.37,170.43,42.32304,-83.478935,548.39,684.2385450032972,6.62,9.677419,336.6,18 / 20,44058,2017-04-02 18:02:54:053
-14.5132,17.6852,14.2183,-0.5586,0.3988,9.7826,2.46,41.94,28.92,206.58,75.24,159.78,42.32304,-83.478935,548.39,684.2385450032972,6.62,9.677419,336.6,18 / 20,44160,2017-04-02 18:02:54:155
-8.65,3.8217,12.6255,-1.5089,1.158,9.6204,0.78,44.1,26.82,268.92,73.33,118.18,42.32304,-83.478935,548.39,684.2385450032972,6.62,9.677419,336.6,18 / 20,44259,2017-04-02 18:02:54:254
4.9042,-4.109,15.2312,-0.6741,-0.5269,9.7692,6.6,43.44,25.2,255.92,69.17,126.88,42.323055,-83.47894,551.61,684.2385450032972,6.88,9.677419,331.4,18 / 20,44357,2017-04-02 18:02:54:352
-0.7757,-2.6197,0.3752,0.8547,0.836,9.7335,6.66,42.54,26.46,224.95,80.46,128.84,42.323055,-83.47894,551.61,684.2385450032972,6.88,9.677419,331.4,18 / 20,44459,2017-04-02 18:02:54:454
1.7926,-1.3802,1.1679,0.195,-1.1643,9.7353,2.58,46.5,21.9,188.27,81.19,166.73,42.323055,-83.47894,551.61,684.2385450032972,6.88,9.677419,331.4,18 / 20,44558,2017-04-02 18:02:54:553
-0.5014,11.3276,17.2308,0.0929,0.1789,9.8046,2.46,46.8,21.42,188.27,81.19,166.73,42.323055,-83.47894,551.61,684.2385450032972,6.88,9.677419,331.4,18 / 20,44697,2017-04-02 18:02:54:692
1.8893,-6.0284,15.961,1.8742,0.542,9.6106,-0.3,47.34,14.34,159.31,86.41,-168.02,42.323055,-83.47894,551.61,684.2385450032972,6.88,9.677419,331.4,18 / 20,44758,2017-04-02 18:02:54:753
4.7396,1.7743,13.0777,1.1049,0.4067,9.7357,-6.36,47.4,11.16,11.26,73.57,-150.23,42.323055,-83.47894,551.61,684.2385450032972,6.88,9.677419,331.4,18 / 20,44930,2017-04-02 18:02:54:925
4.7396,1.7743,13.0777,1.1049,0.4067,9.7357,-6.36,47.4,11.16,11.26,73.57,-150.23,42.323055,-83.47894,551.61,684.2385450032972,6.88,9.677419,331.4,18 / 20,44930,2017-04-02 18:02:54:925
4.7396,1.7743,13.0777,1.1049,0.4067,9.7357,-6.36,47.4,11.16,11.26,73.57,-150.23,42.323055,-83.47894,551.61,684.2385450032972,6.88,9.677419,331.4,18 / 20,44931,2017-04-02 18:02:54:926
4.7396,1.7743,13.0777,1.1049,0.4067,9.7357,-6.36,47.4,11.16,11.26,73.57,-150.23,42.323055,-83.47894,551.61,684.2385450032972,6.88,9.677419,331.4,18 / 20,44932,2017-04-02 18:02:54:927
4.7396,1.7743,13.0777,1.1049,0.4067,9.7357,-6.36,47.4,11.16,11.26,73.57,-150.23,42.323055,-83.47894,551.61,684.2385450032972,6.88,9.677419,331.4,18 / 20,44937,2017-04-02 18:02:54:932
-1.0672,-3.0114,2.0093,0.5716,0.5163,9.7763,6.24,43.26,25.32,275.57,82.79,83.05,42.32307,-83.47896,551.61,684.2385450032972,6.52,9.677419,328.0,18 / 20,45037,2017-04-02 18:02:55:032
0.0297,-4.3527,-0.0952,-0.0403,-0.1248,9.8058,4.44,43.32,22.08,292.66,84.69,66.42,42.32307,-83.47896,551.61,684.2385450032972,6.52,9.677419,328.0,18 / 20,45201,2017-04-02 18:02:55:196
0.0297,-4.3527,-0.0952,-0.0403,-0.1248,9.8058,4.44,43.32,22.08,292.66,84.69,66.42,42.32307,-83.47896,551.61,684.2385450032972,6.52,9.677419,328.0,18 / 20,45202,2017-04-02 18:02:55:197
0.0297,-4.3527,-0.0952,-0.0403,-0.1248,9.8058,4.44,43.32,22.08,292.66,84.69,66.42,42.32307,-83.47896,551.61,684.2385450032972,6.52,9.677419,328.0,18 / 20,45203,2017-04-02 18:02:55:198
0.0297,-4.3527,-0.0952,-0.0403,-0.1248,9.8058,4.44,43.32,22.08,292.66,84.69,66.42,42.32307,-83.47896,551.61,684.2385450032972,6.52,9.677419,328.0,18 / 20,45203,2017-04-02 18:02:55:198
0.0297,-4.3527,-0.0952,-0.0403,-0.1248,9.8058,4.44,43.32,22.08,292.66,84.69,66.42,42.32307,-83.47896,551.61,684.2385450032972,6.52,9.677419,328.0,18 / 20,45204,2017-04-02 18:02:55:199
0.0297,-4.3527,-0.0952,-0.0403,-0.1248,9.8058,4.44,43.32,22.08,292.66,84.69,66.42,42.32307,-83.47896,551.61,684.2385450032972,6.52,9.677419,328.0,18 / 20,45205,2017-04-02 18:02:55:200
0.0297,-4.3527,-0.0952,-0.0403,-0.1248,9.8058,4.44,43.32,22.08,292.66,84.69,66.42,42.32307,-83.47896,551.61,684.2385450032972,6.52,9.677419,328.0,18 / 20,45206,2017-04-02 18:02:55:201
0.0297,-4.3527,-0.0952,-0.0403,-0.1248,9.8058,4.44,43.32,22.08,292.66,84.69,66.42,42.32307,-83.47896,551.61,684.2385450032972,6.52,9.677419,328.0,18 / 20,45206,2017-04-02 18:02:55:201
0.0297,-4.3527,-0.0952,-0.0403,-0.1248,9.8058,4.44,43.32,22.08,292.66,84.69,66.42,42.32307,-83.47896,551.61,684.2385450032972,6.52,9.677419,328.0,18 / 20,45207,2017-04-02 18:02:55:202
0.67,10.7786,19.3772,0.444,0.8737,9.7575,4.62,44.4,19.68,256.94,82.62,101.99,42.32309,-83.47897,551.61,684.2385450032972,6.16,9.677419,329.0,18 / 20,45301,2017-04-02 18:02:55:296
10.3878,-1.4661,8.448,1.2354,0.0661,9.7283,3.06,45.66,15.42,9.43,71.2,-29.39,42.32309,-83.47897,551.61,684.2385450032972,6.16,9.677419,329.0,18 / 20,45503,2017-04-02 18:02:55:498
10.3878,-1.4661,8.448,1.2354,0.0661,9.7283,3.06,45.66,15.42,9.43,71.2,-29.39,42.32309,-83.47897,551.61,684.2385450032972,6.16,9.677419,329.0,18 / 20,45504,2017-04-02 18:02:55:499
-1.8491,0.5502,5.0917,-0.1412,0.227,9.803,2.64,44.46,16.38,258.12,70.84,158.41,42.32309,-83.47897,551.61,684.2385450032972,6.16,9.677419,329.0,18 / 20,45601,2017-04-02 18:02:55:596
-1.1163,0.4902,4.1891,0.9435,1.0944,9.6996,6.36,39.9,27.66,209.83,71.33,158.08,42.32309,-83.47897,551.61,684.2385450032972,6.16,9.677419,329.0,18 / 20,45701,2017-04-02 18:02:55:696
-14.9704,12.2388,17.7489,-0.1735,-0.0144,9.8051,4.26,42.12,27.36,233.23,79.83,131.47,42.32309,-83.47897,551.61,684.2385450032972,6.16,9.677419,329.0,18 / 20,45879,2017-04-02 18:02:55:874
-1.4193,-2.4629,15.6858,-3.2561,-0.0875,9.2498,4.26,42.12,27.36,233.23,79.83,131.47,42.32309,-83.47897,551.61,684.2385450032972,6.16,9.677419,329.0,18 / 20,45902,2017-04-02 18:02:55:897
0.0076,0.2264,9.96,1.4154,-0.3341,9.6982,8.34,41.64,24.06,288.93,64.86,107.82,42.32309,-83.47897,551.61,684.2385450032972,6.16,9.677419,329.0,18 / 20,46319,2017-04-02 18:02:56:314
0.0076,0.2264,9.96,1.4154,-0.3341,9.6982,8.34,41.64,24.06,288.93,64.86,107.82,42.32309,-83.47897,551.61,684.2385450032972,6.16,9.677419,329.0,18 / 20,46401,2017-04-02 18:02:56:396
0.0076,0.2264,9.96,1.4154,-0.3341,9.6982,8.34,41.64,24.06,288.93,64.86,107.82,42.32309,-83.47897,551.61,684.2385450032972,6.16,9.677419,329.0,18 / 20,46406,2017-04-02 18:02:56:401
0.0076,0.2264,9.96,1.4154,-0.3341,9.6982,8.34,41.64,24.06,288.93,64.86,107.82,42.32309,-83.47897,551.61,684.2385450032972,6.16,9.677419,329.0,18 / 20,46407,2017-04-02 18:02:56:402
-2.1522,-3.7942,5.7896,0.4827,0.4429,9.7847,10.14,41.04,24.18,260.62,73.33,104.9,42.32309,-83.47897,551.61,684.2385450032972,6.16,9.677419,329.0,18 / 20,46409,2017-04-02 18:02:56:404
0.2623,0.8576,2.7104,0.151,-3.1888,9.2725,5.76,42.36,17.16,260.62,73.33,104.9,42.32309,-83.47897,551.61,684.2385450032972,6.16,9.677419,329.0,18 / 20,46439,2017-04-02 18:02:56:434
-2.4785,3.218,11.335,-0.0086,1.0438,9.7509,11.1,37.44,26.46,184.04,66.74,156.74,42.3231,-83.47898,551.61,684.2385450032972,5.9,9.677419,322.6,18 / 20,46522,2017-04-02 18:02:56:517
-8.9595,-1.7669,10.4159,-1.2347,0.4752,9.717,8.22,39.96,26.16,247.96,73.5,119.45,42.3231,-83.47898,551.61,684.2385450032972,5.9,9.677419,322.6,18 / 20,46622,2017-04-02 18:02:56:617
3.0238,-2.3349,14.3852,0.1575,-0.3596,9.7988,12.36,40.8,23.34,281.57,63.25,105.25,42.3231,-83.47898,551.61,683.7938474960596,5.9,9.677419,322.6,18 / 20,46722,2017-04-02 18:02:56:717
-0.2834,-5.747,5.0668,1.1308,0.8958,9.6999,18.48,39.48,21.72,241.07,74.79,99.4,42.3231,-83.47898,551.61,683.7938474960596,5.9,9.677419,322.6,18 / 20,46823,2017-04-02 18:02:56:818
3.6766,-2.4158,-1.3992,1.0607,-0.5793,9.7319,18.54,43.44,16.92,234.84,78.76,95.31,42.3231,-83.47898,551.61,683.7938474960596,5.9,9.677419,322.6,18 / 20,46922,2017-04-02 18:02:56:917
-15.5728,16.0368,16.863,-1.1048,1.7946,9.5775,17.04,46.2,12.0,158.82,81.84,143.05,42.3231,-83.47898,551.61,683.7938474960596,5.9,9.677419,322.6,18 / 20,47023,2017-04-02 18:02:57:018
3.4927,-0.8156,19.4445,-0.2681,1.1445,9.7359,15.0,48.06,7.98,319.75,85.38,-8.09,42.3231,-83.47898,551.61,683.7938474960596,5.9,9.677419,322.6,18 / 20,47122,2017-04-02 18:02:57:117
4.4677,-6.0972,10.5318,3.1733,-3.491,8.5973,4.14,50.4,0.42,14.4,71.82,179.7,42.323105,-83.479,551.61,683.7938474960596,5.69,9.677419,298.9,18 / 20,47224,2017-04-02 18:02:57:219
0.5641,-1.9183,0.0221,-0.1545,-0.0907,9.805,13.32,43.56,18.36,22.21,64.8,152.86,42.323105,-83.479,551.61,683.7938474960596,5.69,9.677419,298.9,18 / 20,47323,2017-04-02 18:02:57:318
-13.2026,1.9383,16.833,-2.3084,0.7783,9.4992,17.58,40.74,23.16,142.58,65.63,154.4,42.323105,-83.479,551.61,683.7938474960596,5.69,9.677419,298.9,18 / 20,47422,2017-04-02 18:02:57:417
