ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
10.7128,0.509,6.626,4.8037,0.2308,8.5464,-13.44,45.66,-21.66,306.72,72.17,-131.55,42.32274,-83.48046,551.61,684.7415144922506,6.34,9.677419,197.4,17 / 21,47854,2017-04-02 17:50:44:510
-1.0731,-4.0421,2.0085,-0.0182,-1.1705,9.7365,-1.2,51.24,-8.88,326.88,76.77,-150.9,42.32274,-83.48046,551.61,684.7415144922506,6.34,9.677419,197.4,17 / 21,47954,2017-04-02 17:50:44:610
-3.5219,-6.9754,16.8395,-0.6054,-0.2176,9.7855,7.8,52.5,-7.62,339.22,80.95,-99.28,42.32274,-83.48046,551.61,684.7415144922506,6.34,9.677419,197.4,17 / 21,48055,2017-04-02 17:50:44:711
5.3642,-4.6832,14.1652,0.2395,-1.3956,9.7039,9.24,52.2,-9.36,233.97,82.53,16.85,42.322723,-83.48047,551.61,684.7415144922506,6.01,9.677419,194.6,17 / 21,48154,2017-04-02 17:50:44:810
-9.024,4.8118,11.0088,-1.8137,1.0483,9.5803,11.4,51.6,-9.18,115.9,78.47,66.72,42.322723,-83.48047,551.61,684.7415144922506,6.01,9.677419,194.6,17 / 21,48254,2017-04-02 17:50:44:910
-0.5497,-1.7878,4.7729,-0.483,0.3922,9.7869,11.7,50.88,-9.18,331.06,80.9,-83.11,42.322723,-83.48047,551.61,684.7415144922506,6.01,9.677419,194.6,17 / 21,48354,2017-04-02 17:50:45:010
0.7642,2.0225,3.1788,0.6616,0.4294,9.7749,4.98,51.0,-12.42,321.78,74.6,-76.94,42.322723,-83.48047,551.61,684.7415144922506,6.01,9.677419,194.6,17 / 21,48454,2017-04-02 17:50:45:110
-7.001,-2.9852,10.7897,-1.0984,-0.4855,9.7328,-4.92,50.34,-17.52,302.16,70.05,-85.47,42.322723,-83.48047,551.61,684.7415144922506,6.01,9.677419,194.6,17 / 21,48555,2017-04-02 17:50:45:211
2.9012,4.2056,2.5268,-0.3401,0.7824,9.7695,-9.24,47.58,-21.0,308.84,60.44,-57.19,42.322723,-83.48047,551.61,684.7415144922506,6.01,9.677419,194.6,17 / 21,48654,2017-04-02 17:50:45:310
3.8154,4.4685,11.4811,0.7653,0.3589,9.7701,-11.76,44.04,-26.34,288.88,71.32,-105.38,42.322723,-83.48047,551.61,684.7415144922506,6.01,9.677419,194.6,17 / 21,48754,2017-04-02 17:50:45:410
0.2835,-3.077,1.2194,0.1628,-0.2558,9.8019,-1.5,50.16,-15.0,325.96,79.2,-146.24,42.322723,-83.48047,551.61,684.7415144922506,6.01,9.677419,194.6,17 / 21,48854,2017-04-02 17:50:45:510
2.3069,-1.8519,12.7442,-0.1705,-1.6276,9.6691,9.18,51.18,-11.88,289.63,86.01,-59.9,42.322723,-83.48047,551.61,684.7415144922506,6.01,9.677419,194.6,17 / 21,48955,2017-04-02 17:50:45:611
5.3603,-6.1595,15.7124,-0.2094,-0.7947,9.7721,11.76,50.34,-11.04,210.37,88.98,16.19,42.322723,-83.48047,551.61,684.7415144922506,6.01,9.677419,194.6,17 / 21,49054,2017-04-02 17:50:45:710
-3.6539,5.3937,13.1472,0.2715,1.2107,9.7278,13.74,49.98,-10.32,162.51,78.68,56.94,42.322712,-83.48047,548.39,684.7415144922506,5.87,9.677419,192.1,17 / 21,49154,2017-04-02 17:50:45:810
1.7627,-0.445,4.2838,-0.5686,0.2951,9.7857,11.7,49.32,-9.9,328.2,82.68,-86.02,42.322712,-83.48047,548.39,684.7415144922506,5.87,9.677419,192.1,17 / 21,49254,2017-04-02 17:50:45:910
2.1045,0.7576,0.492,0.3873,0.1133,9.7983,-0.42,49.86,-13.26,313.62,76.68,-77.24,42.322712,-83.48047,548.39,684.7415144922506,5.87,9.677419,192.1,17 / 21,49354,2017-04-02 17:50:46:010
-4.6427,-2.5625,20.8008,-1.4349,-0.3995,9.6929,-6.24,49.98,-16.38,302.09,76.4,-96.87,42.322712,-83.48047,548.39,684.7415144922506,5.87,9.677419,192.1,17 / 21,49455,2017-04-02 17:50:46:111
0.0704,0.5662,22.0309,-1.0167,0.187,9.752,-12.0,47.16,-21.54,297.31,58.09,-56.24,42.322712,-83.48047,548.39,684.7415144922506,5.87,9.677419,192.1,17 / 21,49554,2017-04-02 17:50:46:210
6.4492,4.5768,8.2108,2.4577,1.729,9.3349,-12.3,44.94,-24.78,274.43,64.62,-78.43,42.322712,-83.48047,548.39,684.7415144922506,5.87,9.677419,192.1,17 / 21,49654,2017-04-02 17:50:46:310
-0.3384,-1.184,1.9884,1.1576,-0.1701,9.7366,-2.28,50.76,-13.86,330.74,79.68,-140.8,42.322712,-83.48047,548.39,684.7415144922506,5.87,9.677419,192.1,17 / 21,49754,2017-04-02 17:50:46:410
1.7199,-1.8862,12.2386,0.3243,-0.4016,9.793,7.44,51.78,-9.78,325.12,82.15,-93.97,42.322712,-83.48047,548.39,684.7415144922506,5.87,9.677419,192.1,17 / 21,49854,2017-04-02 17:50:46:510
-1.846,-3.7857,11.8931,0.3337,-1.4349,9.6953,10.62,51.0,-8.88,175.02,79.31,52.29,42.322712,-83.48047,548.39,684.7415144922506,5.87,9.677419,192.1,17 / 21,49954,2017-04-02 17:50:46:610
-4.5089,5.7425,14.3693,-0.6264,1.0429,9.7309,14.52,50.46,-8.58,125.0,78.46,81.11,42.322712,-83.48047,548.39,684.7415144922506,5.87,9.677419,192.1,17 / 21,50054,2017-04-02 17:50:46:710
-0.8868,-0.3112,4.6668,-1.6204,1.1317,9.6054,13.32,50.46,-9.06,62.14,87.88,171.54,42.322697,-83.48048,548.39,684.7415144922506,6.3,9.677419,189.3,17 / 21,50154,2017-04-02 17:50:46:810
2.1024,0.8173,0.3634,0.2647,0.2452,9.8,0.84,51.06,-12.42,314.85,76.06,-83.69,42.322697,-83.48048,548.39,684.7415144922506,6.3,9.677419,189.3,17 / 21,50255,2017-04-02 17:50:46:911
-1.2573,-2.756,20.3794,-0.6902,-0.1977,9.7803,-7.32,50.16,-15.84,309.9,71.83,-98.58,42.322697,-83.48048,548.39,684.7415144922506,6.3,9.677419,189.3,17 / 21,50354,2017-04-02 17:50:47:010
2.8422,6.9608,4.2343,-1.4566,0.8441,9.6611,-13.92,46.26,-21.36,306.98,53.21,-70.16,42.322697,-83.48048,548.39,684.7415144922506,6.3,9.677419,189.3,17 / 21,50454,2017-04-02 17:50:47:110
5.7183,4.1544,13.045,1.0725,1.1607,9.6785,-17.28,42.84,-26.22,278.54,61.19,-87.49,42.322697,-83.48048,548.39,684.7415144922506,6.3,9.677419,189.3,17 / 21,50554,2017-04-02 17:50:47:210
1.2405,1.0778,4.7866,1.2594,0.2285,9.7227,-12.06,46.86,-18.78,302.97,67.95,-125.16,42.322697,-83.48048,548.39,684.7415144922506,6.3,9.677419,189.3,17 / 21,50655,2017-04-02 17:50:47:311
1.2149,-0.4402,6.4175,0.0491,-0.0675,9.8063,2.64,52.2,-8.4,341.78,77.78,-117.79,42.322697,-83.48048,548.39,684.7415144922506,6.3,9.677419,189.3,17 / 21,50754,2017-04-02 17:50:47:410
1.9438,-7.0759,9.7901,-0.168,-2.3959,9.508,8.16,52.32,-7.8,355.24,79.01,-129.71,42.322697,-83.48048,548.39,684.7415144922506,6.3,9.677419,189.3,17 / 21,50854,2017-04-02 17:50:47:510
1.1424,5.749,11.4848,1.2008,0.0897,9.7324,10.56,51.78,-8.28,115.07,82.32,90.93,42.322697,-83.48048,548.39,684.7415144922506,6.3,9.677419,189.3,17 / 21,50954,2017-04-02 17:50:47:610
-1.0973,-0.7118,7.2452,-1.1902,0.8141,9.7,10.08,50.94,-9.9,343.87,87.17,-108.09,42.322697,-83.48048,548.39,684.7415144922506,6.3,9.677419,189.3,17 / 21,51054,2017-04-02 17:50:47:710
2.6446,1.1884,-0.0749,-0.1243,0.5645,9.7896,2.16,50.82,-11.94,321.77,79.21,-78.11,42.32268,-83.48048,548.39,684.7415144922506,5.87,9.677419,186.8,17 / 21,51154,2017-04-02 17:50:47:810
-0.9446,-5.6669,20.2291,-0.5819,-0.1695,9.7879,-8.76,48.0,-18.36,292.31,71.77,-93.78,42.32268,-83.48048,548.39,684.7415144922506,5.87,9.677419,186.8,17 / 21,51254,2017-04-02 17:50:47:910
2.1202,10.527,6.2565,-1.51,-0.0879,9.6893,-14.28,45.48,-21.54,300.2,54.61,-64.16,42.32268,-83.48048,548.39,684.7415144922506,5.87,9.677419,186.8,17 / 21,51354,2017-04-02 17:50:48:010
6.7296,3.7283,14.1386,1.2595,1.0988,9.6632,-18.36,42.66,-25.68,272.21,59.98,-74.61,42.32268,-83.48048,548.39,684.7415144922506,5.87,9.677419,186.8,17 / 21,51455,2017-04-02 17:50:48:111
3.3786,1.9377,4.1597,0.6118,0.0554,9.7874,-12.96,46.5,-19.32,309.91,72.08,-135.97,42.32268,-83.48048,548.39,684.7415144922506,5.87,9.677419,186.8,17 / 21,51554,2017-04-02 17:50:48:210
1.9147,-1.5728,9.1132,-0.0177,-0.1034,9.8061,4.38,52.02,-8.4,337.1,80.73,-129.88,42.32268,-83.48048,548.39,684.7415144922506,5.87,9.677419,186.8,17 / 21,51655,2017-04-02 17:50:48:311
0.1606,-5.308,13.6165,-0.256,-1.4803,9.6909,7.32,52.02,-8.4,358.2,84.69,-136.21,42.32268,-83.48048,548.39,684.7415144922506,5.87,9.677419,186.8,17 / 21,51754,2017-04-02 17:50:48:410
-5.942,2.439,15.0096,-1.0601,0.2849,9.745,9.84,51.36,-8.7,92.22,80.92,98.5,42.32268,-83.48048,548.39,684.7415144922506,5.87,9.677419,186.8,17 / 21,51854,2017-04-02 17:50:48:510
-0.5429,-1.3772,7.9574,-0.6429,0.4147,9.7767,11.82,50.58,-9.24,331.38,84.52,-89.39,42.32268,-83.48048,548.39,684.7415144922506,5.87,9.677419,186.8,17 / 21,51955,2017-04-02 17:50:48:611
2.9455,1.3966,-0.8668,-0.1701,0.3411,9.7992,2.04,50.4,-13.44,321.75,78.12,-71.19,42.32268,-83.48048,548.39,684.7415144922506,5.87,9.677419,186.8,17 / 21,52055,2017-04-02 17:50:48:711
-2.228,-6.585,20.1148,-0.5782,-0.0268,9.7895,-7.08,48.18,-18.96,297.7,73.72,-101.5,42.322666,-83.48048,548.39,684.7415144922506,6.37,9.677419,182.4,17 / 21,52157,2017-04-02 17:50:48:813
3.4088,10.0386,5.6676,-0.6945,0.4609,9.7711,-15.36,44.16,-20.76,292.63,60.47,-68.52,42.322666,-83.48048,548.39,684.7415144922506,6.37,9.677419,182.4,17 / 21,52254,2017-04-02 17:50:48:910
3.6646,4.5024,16.0086,0.8588,1.4401,9.6622,-19.8,40.92,-24.9,273.17,65.32,-96.18,42.322666,-83.48048,548.39,684.7415144922506,6.37,9.677419,182.4,17 / 21,52355,2017-04-02 17:50:49:011
1.9883,-2.5771,1.0758,0.7425,-0.2599,9.775,-10.98,47.88,-18.24,306.54,70.82,-134.85,42.322666,-83.48048,548.39,684.7415144922506,6.37,9.677419,182.4,17 / 21,52454,2017-04-02 17:50:49:110
1.9349,-2.0366,10.4116,0.1293,-0.968,9.7579,4.56,52.14,-8.76,346.72,80.07,-126.3,42.322666,-83.48048,548.39,684.7415144922506,6.37,9.677419,182.4,17 / 21,52561,2017-04-02 17:50:49:217
-1.145,-10.7796,15.5253,0.1402,-1.168,9.7358,6.48,52.08,-8.64,346.72,80.07,-126.3,42.322666,-83.48048,548.39,684.7415144922506,6.37,9.677419,182.4,17 / 21,52654,2017-04-02 17:50:49:310
-0.5803,2.8537,14.5235,0.7779,-1.3126,9.6872,9.84,51.42,-9.48,338.83,86.82,-112.27,42.322666,-83.48048,548.39,684.7415144922506,6.37,9.677419,182.4,17 / 21,52754,2017-04-02 17:50:49:410
-3.0272,-0.3586,7.6313,-2.6144,1.4504,9.3398,10.68,50.64,-10.08,330.25,77.94,-82.13,42.322666,-83.48048,548.39,684.7415144922506,6.37,9.677419,182.4,17 / 21,52855,2017-04-02 17:50:49:511
3.3135,2.6687,-0.2128,-0.0867,0.2908,9.8019,2.16,50.94,-12.6,316.69,72.7,-75.38,42.322666,-83.48048,548.39,684.7415144922506,6.37,9.677419,182.4,17 / 21,52954,2017-04-02 17:50:49:610
-3.3214,-5.2203,20.783,-0.9506,-0.2149,9.7581,-8.1,48.9,-19.92,302.79,70.59,-92.71,42.322666,-83.48048,548.39,684.7415144922506,6.37,9.677419,182.4,17 / 21,53055,2017-04-02 17:50:49:711
-0.4404,3.6549,5.3258,-0.1377,0.0983,9.8052,-14.1,45.96,-22.74,303.11,52.92,-69.14,42.32265,-83.48048,545.16,684.7415144922506,6.26,9.677419,184.0,17 / 21,53154,2017-04-02 17:50:49:810
8.8266,3.7372,7.4772,2.8526,1.6403,9.238,-17.88,42.12,-25.74,280.58,57.54,-74.66,42.32265,-83.48048,545.16,684.7415144922506,6.26,9.677419,184.0,17 / 21,53254,2017-04-02 17:50:49:910
0.9003,-3.631,1.2637,1.7786,0.1601,9.6427,-7.86,47.7,-16.68,311.12,77.51,-132.06,42.32265,-83.48048,545.16,684.7415144922506,6.26,9.677419,184.0,17 / 21,53354,2017-04-02 17:50:50:010
0.4525,-3.0326,12.7994,0.3366,0.2086,9.7986,5.34,51.6,-11.22,320.14,80.74,-101.99,42.32265,-83.48048,545.16,684.7415144922506,6.26,9.677419,184.0,17 / 21,53455,2017-04-02 17:50:50:111
-3.1054,-4.5415,12.0362,-0.2293,-0.3137,9.7989,7.8,51.36,-10.86,229.82,86.49,-3.62,42.32265,-83.48048,545.16,684.7415144922506,6.26,9.677419,184.0,17 / 21,53555,2017-04-02 17:50:50:211
-5.1953,5.6719,16.1066,-0.6054,0.6904,9.7636,9.3,51.18,-10.38,112.86,81.52,77.59,42.32265,-83.48048,545.16,684.7415144922506,6.26,9.677419,184.0,17 / 21,53654,2017-04-02 17:50:50:310
0.7294,1.9858,6.6775,-2.1163,0.8958,9.5336,9.0,51.0,-11.52,13.77,87.4,-150.79,42.32265,-83.48048,545.16,684.7415144922506,6.26,9.677419,184.0,17 / 21,53755,2017-04-02 17:50:50:411
3.0767,2.7728,0.2463,-0.1502,0.6291,9.7853,-3.48,50.64,-14.34,321.69,75.8,-80.19,42.32265,-83.48048,545.16,684.7415144922506,6.26,9.677419,184.0,17 / 21,53854,2017-04-02 17:50:50:510
-3.0248,1.5821,21.6595,-0.7947,-0.2386,9.7715,-13.38,47.34,-21.48,288.96,66.9,-92.74,42.32265,-83.48048,545.16,684.7415144922506,6.26,9.677419,184.0,17 / 21,53954,2017-04-02 17:50:50:610
0.0205,7.0761,5.9248,-0.9956,0.4307,9.7465,-19.08,45.24,-22.14,290.21,58.33,-71.4,42.32265,-83.48048,545.16,684.7415144922506,6.26,9.677419,184.0,17 / 21,54054,2017-04-02 17:50:50:710
9.2789,3.0802,9.0615,3.7043,1.43,8.9668,-20.76,41.88,-24.48,283.49,65.86,-111.1,42.322636,-83.48048,545.16,684.7415144922506,6.37,9.677419,182.2,17 / 21,54154,2017-04-02 17:50:50:810
1.9297,-0.2644,4.0173,0.3349,-0.163,9.7995,-12.78,46.92,-17.34,308.77,71.76,-134.07,42.322636,-83.48048,545.16,684.7415144922506,6.37,9.677419,182.2,17 / 21,54254,2017-04-02 17:50:50:910
3.6884,-1.1272,11.5322,0.7719,0.5179,9.7625,0.9,50.94,-10.08,323.68,76.88,-116.45,42.322636,-83.48048,545.16,684.7415144922506,6.37,9.677419,182.2,17 / 21,54354,2017-04-02 17:50:51:010
1.1554,-8.2269,11.3139,0.8584,-3.5931,9.0842,4.56,51.42,-9.18,127.75,81.81,46.84,42.322636,-83.48048,545.16,684.7415144922506,6.37,9.677419,182.2,17 / 21,54454,2017-04-02 17:50:51:110
-7.7449,0.7349,13.9037,-0.8817,0.1505,9.7658,6.72,51.24,-9.0,74.45,79.04,87.23,42.322636,-83.48048,545.16,684.7415144922506,6.37,9.677419,182.2,17 / 21,54554,2017-04-02 17:50:51:210
-4.0938,2.1581,7.4198,-1.5942,1.0156,9.6228,7.98,51.0,-10.5,48.72,87.91,167.3,42.322636,-83.48048,545.16,684.7415144922506,6.37,9.677419,182.2,17 / 21,54654,2017-04-02 17:50:51:310
1.5785,2.3112,-0.0565,0.1383,0.1865,9.8039,-3.54,50.76,-13.5,307.71,71.94,-74.7,42.322636,-83.48048,545.16,684.7415144922506,6.37,9.677419,182.2,17 / 21,54755,2017-04-02 17:50:51:411
1.5603,-3.1815,19.9696,-0.626,-0.048,9.7865,-13.32,48.3,-19.8,283.54,70.94,-88.66,42.322636,-83.48048,545.16,684.7415144922506,6.37,9.677419,182.2,17 / 21,54856,2017-04-02 17:50:51:512
-0.5737,5.3017,4.5107,0.2227,0.8032,9.7712,-19.98,43.32,-22.62,288.53,52.46,-66.93,42.322636,-83.48048,545.16,684.7415144922506,6.37,9.677419,182.2,17 / 21,54954,2017-04-02 17:50:51:610
4.4777,4.9803,12.1291,0.8464,1.3852,9.6714,-23.1,39.6,-25.98,267.84,61.25,-89.86,42.32262,-83.48047,545.16,684.7415144922506,6.12,9.677419,171.6,17 / 21,55054,2017-04-02 17:50:51:710
2.1676,-0.5265,2.7561,0.8172,-0.0238,9.7725,-11.88,47.22,-16.32,308.38,72.2,-131.17,42.32262,-83.48047,545.16,684.7415144922506,6.12,9.677419,171.6,17 / 21,55154,2017-04-02 17:50:51:810
2.3024,-3.4189,11.7925,0.1933,-0.1215,9.804,-1.8,50.16,-11.1,321.81,76.27,-111.34,42.32262,-83.48047,545.16,684.7415144922506,6.12,9.677419,171.6,17 / 21,55254,2017-04-02 17:50:51:910
2.8044,-6.1133,9.9968,0.4677,-2.4765,9.4772,3.24,50.28,-11.64,320.09,82.8,-108.85,42.32262,-83.48047,545.16,684.7415144922506,6.12,9.677419,171.6,17 / 21,55354,2017-04-02 17:50:52:010
-0.4587,5.6574,13.0078,-0.8278,0.2217,9.7691,7.26,50.88,-11.88,76.39,74.42,51.23,42.32262,-83.48047,545.16,684.7415144922506,6.12,9.677419,171.6,17 / 21,55454,2017-04-02 17:50:52:110
-1.9773,2.7867,6.1875,-0.7015,0.4289,9.7721,10.08,50.52,-12.54,206.55,86.97,17.71,42.32262,-83.48047,545.16,684.7415144922506,6.12,9.677419,171.6,17 / 21,55554,2017-04-02 17:50:52:210
2.539,3.1,0.4052,-0.0246,1.4394,9.7004,3.06,50.64,-14.1,303.5,79.11,-62.25,42.32262,-83.48047,545.16,684.7415144922506,6.12,9.677419,171.6,17 / 21,55654,2017-04-02 17:50:52:310
-1.5249,-1.2794,21.5303,-0.5127,-0.3332,9.7876,-12.6,49.2,-18.0,290.21,68.14,-92.08,42.32262,-83.48047,545.16,684.7415144922506,6.12,9.677419,171.6,17 / 21,55754,2017-04-02 17:50:52:410
-0.7082,7.0344,10.5416,-2.249,-1.4371,9.4365,-18.66,45.78,-20.04,286.76,65.83,-85.07,42.32262,-83.48047,545.16,684.7415144922506,6.12,9.677419,171.6,17 / 21,55855,2017-04-02 17:50:52:511
4.3814,8.6428,11.559,0.8377,1.6012,9.6387,-21.48,41.22,-26.58,257.02,62.43,-76.02,42.32262,-83.48047,545.16,684.7415144922506,6.12,9.677419,171.6,17 / 21,55954,2017-04-02 17:50:52:610
2.1815,-1.6393,2.9921,0.7983,-0.1495,9.7729,-9.72,48.36,-17.7,289.88,73.12,-120.88,42.32262,-83.48047,545.16,684.7415144922506,6.12,9.677419,171.6,17 / 21,56054,2017-04-02 17:50:52:710
2.2672,-0.1074,6.7428,0.0539,-0.2512,9.8033,2.22,51.3,-12.42,322.47,81.18,-110.2,42.322605,-83.48047,541.94,684.7415144922506,5.29,9.677419,162.2,17 / 21,56154,2017-04-02 17:50:52:810
-3.3949,-9.6478,14.9536,0.2731,-1.3404,9.7108,6.3,51.42,-10.98,354.82,86.02,-146.9,42.322605,-83.48047,541.94,684.7415144922506,5.29,9.677419,162.2,17 / 21,56254,2017-04-02 17:50:52:910
-0.9317,7.0342,15.0786,0.7051,1.101,9.7191,9.3,51.42,-9.72,115.44,83.6,83.83,42.322605,-83.48047,541.94,684.7415144922506,5.29,9.677419,162.2,17 / 21,56354,2017-04-02 17:50:53:010
-5.9818,2.9008,5.3353,-0.6308,0.4793,9.7746,10.08,51.42,-10.32,336.72,83.87,-103.08,42.322605,-83.48047,541.94,684.7415144922506,5.29,9.677419,162.2,17 / 21,56454,2017-04-02 17:50:53:110
2.8894,1.6089,0.5511,0.4253,0.4703,9.7861,-7.68,49.8,-17.88,289.14,70.34,-75.88,42.322605,-83.48047,541.94,684.7415144922506,5.29,9.677419,162.2,17 / 21,56568,2017-04-02 17:50:53:224
1.614,-3.3989,20.4545,-0.5403,-0.2289,9.7891,-12.6,48.06,-21.36,284.52,65.49,-79.21,42.322605,-83.48047,541.94,684.7415144922506,5.29,9.677419,162.2,17 / 21,56654,2017-04-02 17:50:53:310
5.1266,8.6802,5.0804,-0.176,0.4113,9.7964,-18.6,44.7,-23.16,304.15,52.7,-61.72,42.322605,-83.48047,541.94,684.7415144922506,5.29,9.677419,162.2,17 / 21,56754,2017-04-02 17:50:53:410
9.2906,-0.5381,9.9025,2.1455,0.1212,9.5683,-22.26,40.92,-26.58,269.93,58.95,-83.97,42.322605,-83.48047,541.94,684.7415144922506,5.29,9.677419,162.2,17 / 21,56855,2017-04-02 17:50:53:511
1.305,-0.421,4.5117,1.0825,0.1982,9.7447,-13.08,47.52,-18.84,288.59,68.16,-118.18,42.322605,-83.48047,541.94,684.7415144922506,5.29,9.677419,162.2,17 / 21,56954,2017-04-02 17:50:53:610
0.4966,0.5946,5.6737,-0.037,-0.6145,9.7873,-1.32,52.26,-12.12,309.32,76.21,-119.86,42.322605,-83.48047,541.94,684.7415144922506,5.29,9.677419,162.2,17 / 21,57054,2017-04-02 17:50:53:710
-2.1157,-7.8276,10.7404,0.1256,-0.9213,9.7625,5.4,52.74,-11.16,293.56,87.82,-80.33,42.322594,-83.48046,541.94,684.7415144922506,5.51,9.677419,167.0,17 / 21,57154,2017-04-02 17:50:53:810
-3.2414,2.7635,9.9841,-0.9255,0.5858,9.7453,7.38,52.38,-10.8,98.31,81.01,75.45,42.322594,-83.48046,541.94,684.7415144922506,5.51,9.677419,167.0,17 / 21,57254,2017-04-02 17:50:53:910
-3.736,2.8494,8.3418,-0.8719,0.8421,9.7314,9.48,50.1,-12.3,336.51,81.86,-109.0,42.322594,-83.48046,541.94,684.7415144922506,5.51,9.677419,167.0,17 / 21,57354,2017-04-02 17:50:54:010
2.6914,0.5502,0.9404,-0.1009,0.055,9.806,-3.12,49.56,-15.6,315.89,72.5,-83.49,42.322594,-83.48046,541.94,684.0367464465601,5.51,9.677419,167.0,17 / 21,57455,2017-04-02 17:50:54:111
-2.0504,-8.1619,20.2795,-0.1861,0.5517,9.7893,-11.28,48.18,-19.02,291.0,72.15,-87.95,42.322594,-83.48046,541.94,684.0367464465601,5.51,9.677419,167.0,17 / 21,57555,2017-04-02 17:50:54:211
-5.6758,8.9655,5.5367,-2.4291,-1.5945,9.3663,-19.02,43.32,-22.5,287.61,54.17,-68.23,42.322594,-83.48046,541.94,684.0367464465601,5.51,9.677419,167.0,17 / 21,57654,2017-04-02 17:50:54:310
6.8869,3.8272,15.0693,0.9289,0.987,9.7125,-23.16,38.58,-27.18,266.6,57.91,-82.83,42.322594,-83.48046,541.94,684.0367464465601,5.51,9.677419,167.0,17 / 21,57755,2017-04-02 17:50:54:411
2.7415,1.7178,4.7393,1.37,1.0222,9.6565,-18.36,42.78,-22.62,285.03,66.34,-116.98,42.322594,-83.48046,541.94,684.0367464465601,5.51,9.677419,167.0,17 / 21,57854,2017-04-02 17:50:54:510
1.2197,-0.8361,8.3905,-0.1319,-0.3257,9.8003,-4.14,49.44,-12.48,324.57,75.91,-130.32,42.322594,-83.48046,541.94,684.0367464465601,5.51,9.677419,167.0,17 / 21,57955,2017-04-02 17:50:54:611
1.8311,-7.5119,16.3315,0.074,-0.4394,9.7965,2.16,50.22,-12.12,334.8,78.2,-124.75,42.322594,-83.48046,541.94,684.0367464465601,5.51,9.677419,167.0,17 / 21,58054,2017-04-02 17:50:54:710
-3.9822,3.363,9.9571,-0.5952,0.7938,9.7563,6.66,50.16,-12.54,108.13,78.77,60.2,42.322575,-83.48045,541.94,684.0367464465601,5.94,9.677419,171.7,17 / 21,58154,2017-04-02 17:50:54:810
-4.845,2.6804,10.6058,-1.3452,0.5371,9.6991,9.72,49.56,-13.14,77.58,87.46,129.26,42.322575,-83.48045,541.94,684.0367464465601,5.94,9.677419,171.7,17 / 21,58254,2017-04-02 17:50:54:910
4.2807,1.6268,2.1551,-0.713,0.6746,9.7574,0.78,49.38,-15.06,314.55,73.58,-89.84,42.322575,-83.48045,541.94,684.0367464465601,5.94,9.677419,171.7,17 / 21,58355,2017-04-02 17:50:55:011
-2.9995,-0.2299,4.3819,-0.1075,0.4928,9.7937,-11.1,47.64,-18.42,303.16,72.21,-101.99,42.322575,-83.48045,541.94,684.0367464465601,5.94,9.677419,171.7,17 / 21,58454,2017-04-02 17:50:55:110
-10.3886,-10.7053,10.0153,-1.5672,-2.653,9.31,-17.7,44.82,-20.64,272.13,60.52,-66.26,42.322575,-83.48045,541.94,684.0367464465601,5.94,9.677419,171.7,17 / 21,58554,2017-04-02 17:50:55:210
3.4246,6.2033,13.5385,0.8655,0.9553,9.7215,-21.18,40.74,-25.38,273.72,57.86,-82.56,42.322575,-83.48045,541.94,684.0367464465601,5.94,9.677419,171.7,17 / 21,58654,2017-04-02 17:50:55:310
4.3311,4.3065,5.2278,1.6139,1.3539,9.5777,-18.0,43.14,-22.98,282.1,64.08,-108.66,42.322575,-83.48045,541.94,684.0367464465601,5.94,9.677419,171.7,17 / 21,58755,2017-04-02 17:50:55:411
-0.0665,-4.9074,2.8886,-0.0131,-1.0314,9.7522,-5.88,50.88,-13.32,318.27,74.62,-124.38,42.322575,-83.48045,541.94,684.0367464465601,5.94,9.677419,171.7,17 / 21,58855,2017-04-02 17:50:55:511
2.9089,-2.9434,13.3851,0.44,-0.4531,9.7863,0.06,51.48,-13.14,328.96,78.31,-125.15,42.322575,-83.48045,541.94,684.0367464465601,5.94,9.677419,171.7,17 / 21,58954,2017-04-02 17:50:55:610
-1.2968,8.7305,13.4652,1.2161,0.6494,9.7093,2.82,50.58,-13.56,148.31,82.54,25.33,42.322575,-83.48045,541.94,684.0367464465601,5.94,9.677419,171.7,17 / 21,59054,2017-04-02 17:50:55:710
-9.9403,-0.8446,13.4232,-2.1539,-0.2549,9.5638,7.14,49.74,-14.22,326.97,88.53,-117.84,42.32256,-83.48045,538.71,684.0367464465601,6.08,9.677419,181.4,17 / 21,59154,2017-04-02 17:50:55:810
3.0409,0.9094,3.5595,-0.5173,0.131,9.7921,0.72,49.02,-15.0,317.61,77.93,-90.86,42.32256,-83.48045,538.71,684.0367464465601,6.08,9.677419,181.4,17 / 21,59254,2017-04-02 17:50:55:910
-0.515,2.8695,2.3763,0.4428,0.7415,9.7685,-8.88,48.48,-17.22,292.01,74.06,-79.84,42.32256,-83.48045,538.71,684.0367464465601,6.08,9.677419,181.4,17 / 21,59354,2017-04-02 17:50:56:010
